"Famille";"Catégories";"Nom";"Description";"Prix";"Poids";"NT";"Fabricant";"Compétences / Attributs";"Bonus";"Niv Max";"Nation";"Dommage";"Choc";"Portée";"FOR";"Init";"Mode de tir";"Mun.(Coût)";"CAL.";"DIS (M.Noir)";"Compétence associée";"Protection";"Choc*";"Localisations";"Catégorie de malus";"Contenance";"Etanchéité";"Armes eligible";"Effets Munitions"
"Munitions";"Balles";"15.2 mm - Balle standard - Fusil anti-matériel";"Les dommages et les tarifs des munitions pour armes à feu présentés dans le livre de base correspondent à des modèles standards de NT II (balles pleines chemisées pour les armes légères ou lourdes et obus explosifs pour les canons).";840;"0.14 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Thor";"DMG=BASE"
"Munitions";"Balles";"15.3 mm - Balle APHC - Canon à tir rapide";"Cette balle ne peut être utilisée qu’avec des armes d’épaule ou lourdes. C’est une balle pleine avec un cœur lourd en tungstène et des parois plus légères et destinées à percer les protections, les armures simples et les blindages. En raison de sa plus grande stabilité et du fait qu’elle se déforme peu, elle inflige en revanche moins de dommages physiques qu’une balle chemisée. Coût x 2 (marché noir uniquement).";300;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"NeoA";"DMG=SET(4D10+3);TXT=PEN=SET(24)|FX=APHC"
"Munitions";"Balles";"15.3 mm - Balle IEM - Canon à tir rapide";"Une balle IEM peut être utilisée avec toutes les armes à feu sauf les pistolets légers et les mini-pistolets. Cette balle inflige moitié moins de dommages, mais elle libère une onde électromagnétique sur la cible, imposant un Test de panne avec un malus, pour les équipements électroniques, de -1 par 2D10 points de dommages de l’arme. Coût x 2.";300;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"NeoA";"DMG=MUL(0.5);TXT=FX=IEM(TEST_PANNE:-1/2D10_ARME)"
"Munitions";"Balles";"15.3 mm - Balle explosive - Canon à tir rapide";"Une balle explosive ne peut être utilisée qu’avec des armes d’épaule ou lourdes de calibre 7,5 mm ou plus (fusil d’assaut lourd, mitrailleuse légère, etc.) à l’exception des MHCT légères. Cette balle offre un bonus aux Dommages de 1D10 + 1 point par 5D10 de dommages de l’arme et crée de plus des Dommages de Choc de 1D10 + 1 point par 5D10 de dommages de l’arme. Les dégâts de Choc dus à l’explosion ne sont pas arrêtés par une protection ou une armure simple. Coût x 4 (marché noir uniquement).";600;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"NeoA";"DMG=ADD(1D10,+1/5D10_ARME);CHOC=ADD(1D10,+1/5D10_ARME);TXT=ARMOR=CHOC_IGNORE_SIMPLE|FX=EXPLOSIVE"
"Munitions";"Balles";"15.3 mm - Balle shrapnel - Canon à tir rapide";"Ce type de balle ne peut être tirée que par une arme dont le calibre est au moins de 12,7 mm (Dommages de 5D10+1 ou plus). Après le tir, la balle éclate en une multitude de microdards d’acier qui affectent une zone en forme de cône de 3 mètres de diamètre. Compte tenu de la dispersion des dards, la portée de l’arme est plus faible qu’avec des balles chemisées. Ainsi, la portée courte n’est que de 10 m et les autres portées sont décalées d’un cran vers le bas. Ces dards ont une pénétration de 5 et infligent des dégâts normaux à bout portant et à très courte portée, puis les Dommages sont réduits de 1D10 par portée supplémentaire. Coût x 4 (marché noir uniquement).";600;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"NeoA";"DMG=BASE;RANGE=SHORT_10M,SHIFT_-1;TXT=PEN=SET(5)|DMG_DROP=-1D10/RANGE|AREA=CONE_3M|FX=SHRAPNEL"
"Munitions";"Balles";"15.3 mm - Balle standard - Canon à tir rapide";"Les dommages et les tarifs des munitions pour armes à feu présentés dans le livre de base correspondent à des modèles standards de NT II (balles pleines chemisées pour les armes légères ou lourdes et obus explosifs pour les canons).";150;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"NeoA";"DMG=BASE"
"Munitions";"Balles";"17 mm - Balle APHC - Canon à tir rapide";"Cette balle ne peut être utilisée qu’avec des armes d’épaule ou lourdes. C’est une balle pleine avec un cœur lourd en tungstène et des parois plus légères et destinées à percer les protections, les armures simples et les blindages. En raison de sa plus grande stabilité et du fait qu’elle se déforme peu, elle inflige en revanche moins de dommages physiques qu’une balle chemisée. Coût x 2 (marché noir uniquement).";340;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Telen II";"DMG=SET(4D10+3);TXT=PEN=SET(24)|FX=APHC"
"Munitions";"Balles";"17 mm - Balle IEM - Canon à tir rapide";"Une balle IEM peut être utilisée avec toutes les armes à feu sauf les pistolets légers et les mini-pistolets. Cette balle inflige moitié moins de dommages, mais elle libère une onde électromagnétique sur la cible, imposant un Test de panne avec un malus, pour les équipements électroniques, de -1 par 2D10 points de dommages de l’arme. Coût x 2.";340;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Telen II";"DMG=MUL(0.5);TXT=FX=IEM(TEST_PANNE:-1/2D10_ARME)"
"Munitions";"Balles";"17 mm - Balle explosive - Canon à tir rapide";"Une balle explosive ne peut être utilisée qu’avec des armes d’épaule ou lourdes de calibre 7,5 mm ou plus (fusil d’assaut lourd, mitrailleuse légère, etc.) à l’exception des MHCT légères. Cette balle offre un bonus aux Dommages de 1D10 + 1 point par 5D10 de dommages de l’arme et crée de plus des Dommages de Choc de 1D10 + 1 point par 5D10 de dommages de l’arme. Les dégâts de Choc dus à l’explosion ne sont pas arrêtés par une protection ou une armure simple. Coût x 4 (marché noir uniquement).";680;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Telen II";"DMG=ADD(1D10,+1/5D10_ARME);CHOC=ADD(1D10,+1/5D10_ARME);TXT=ARMOR=CHOC_IGNORE_SIMPLE|FX=EXPLOSIVE"
"Munitions";"Balles";"17 mm - Balle shrapnel - Canon à tir rapide";"Ce type de balle ne peut être tirée que par une arme dont le calibre est au moins de 12,7 mm (Dommages de 5D10+1 ou plus). Après le tir, la balle éclate en une multitude de microdards d’acier qui affectent une zone en forme de cône de 3 mètres de diamètre. Compte tenu de la dispersion des dards, la portée de l’arme est plus faible qu’avec des balles chemisées. Ainsi, la portée courte n’est que de 10 m et les autres portées sont décalées d’un cran vers le bas. Ces dards ont une pénétration de 5 et infligent des dégâts normaux à bout portant et à très courte portée, puis les Dommages sont réduits de 1D10 par portée supplémentaire. Coût x 4 (marché noir uniquement).";680;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Telen II";"DMG=BASE;RANGE=SHORT_10M,SHIFT_-1;TXT=PEN=SET(5)|DMG_DROP=-1D10/RANGE|AREA=CONE_3M|FX=SHRAPNEL"
"Munitions";"Balles";"17 mm - Balle standard - Canon à tir rapide";"Les dommages et les tarifs des munitions pour armes à feu présentés dans le livre de base correspondent à des modèles standards de NT II (balles pleines chemisées pour les armes légères ou lourdes et obus explosifs pour les canons).";170;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Telen II";"DMG=BASE"
"Munitions";"Balles";"20 mm - Balle APHC - Canon à tir rapide";"Cette balle ne peut être utilisée qu’avec des armes d’épaule ou lourdes. C’est une balle pleine avec un cœur lourd en tungstène et des parois plus légères et destinées à percer les protections, les armures simples et les blindages. En raison de sa plus grande stabilité et du fait qu’elle se déforme peu, elle inflige en revanche moins de dommages physiques qu’une balle chemisée. Coût x 2 (marché noir uniquement).";400;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Oxi4";"DMG=SET(4D10+3);TXT=PEN=SET(24)|FX=APHC"
"Munitions";"Balles";"20 mm - Balle IEM - Canon à tir rapide";"Une balle IEM peut être utilisée avec toutes les armes à feu sauf les pistolets légers et les mini-pistolets. Cette balle inflige moitié moins de dommages, mais elle libère une onde électromagnétique sur la cible, imposant un Test de panne avec un malus, pour les équipements électroniques, de -1 par 2D10 points de dommages de l’arme. Coût x 2.";400;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Oxi4";"DMG=MUL(0.5);TXT=FX=IEM(TEST_PANNE:-1/2D10_ARME)"
"Munitions";"Balles";"20 mm - Balle explosive - Canon à tir rapide";"Une balle explosive ne peut être utilisée qu’avec des armes d’épaule ou lourdes de calibre 7,5 mm ou plus (fusil d’assaut lourd, mitrailleuse légère, etc.) à l’exception des MHCT légères. Cette balle offre un bonus aux Dommages de 1D10 + 1 point par 5D10 de dommages de l’arme et crée de plus des Dommages de Choc de 1D10 + 1 point par 5D10 de dommages de l’arme. Les dégâts de Choc dus à l’explosion ne sont pas arrêtés par une protection ou une armure simple. Coût x 4 (marché noir uniquement).";800;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Oxi4";"DMG=ADD(1D10,+1/5D10_ARME);CHOC=ADD(1D10,+1/5D10_ARME);TXT=ARMOR=CHOC_IGNORE_SIMPLE|FX=EXPLOSIVE"
"Munitions";"Balles";"20 mm - Balle shrapnel - Canon à tir rapide";"Ce type de balle ne peut être tirée que par une arme dont le calibre est au moins de 12,7 mm (Dommages de 5D10+1 ou plus). Après le tir, la balle éclate en une multitude de microdards d’acier qui affectent une zone en forme de cône de 3 mètres de diamètre. Compte tenu de la dispersion des dards, la portée de l’arme est plus faible qu’avec des balles chemisées. Ainsi, la portée courte n’est que de 10 m et les autres portées sont décalées d’un cran vers le bas. Ces dards ont une pénétration de 5 et infligent des dégâts normaux à bout portant et à très courte portée, puis les Dommages sont réduits de 1D10 par portée supplémentaire. Coût x 4 (marché noir uniquement).";800;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Oxi4";"DMG=BASE;RANGE=SHORT_10M,SHIFT_-1;TXT=PEN=SET(5)|DMG_DROP=-1D10/RANGE|AREA=CONE_3M|FX=SHRAPNEL"
"Munitions";"Balles";"20 mm - Balle standard - Canon à tir rapide";"Les dommages et les tarifs des munitions pour armes à feu présentés dans le livre de base correspondent à des modèles standards de NT II (balles pleines chemisées pour les armes légères ou lourdes et obus explosifs pour les canons).";200;"0.2 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Oxi4";"DMG=BASE"
"Munitions";"Balles";"Calibre 12 - Balle HP - Fusil à pompe";"Une balle expansive ne peut être utilisée qu’avec les armes de poing (de calibre moyen à lourd), les pistolets mitrailleurs ainsi que certains fusils de chasse à balles. La tête de cette balle se déforme à l’impact augmentant ainsi sa surface frontale, ce qui a pour conséquence d’accroître considérablement les dommages infligés. Malheureusement, en présence d’armures, la balle en se déformant, a beaucoup plus de mal à pénétrer qu’une balle chemisée. Ces balles sont aussi appelées balles à pointes creuses. La valeur de protection de l’armure adverse (s’il y en a une) est augmentée de 1 point plus 1 point par D10 de Dommages de l’arme, mais tous les dommages physiques qui passent l’armure sont augmentés de 2 plus 1 par D10. Le coût de ce projectile est augmenté de moitié.";18;"0.035 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Klauss";"DMG=BASE;TXT=ARMOR=TARGET_PLUS(1+1/D10_ARME)|PASS=PLUS(2+1/D10_ARME)|FX=HP"
"Munitions";"Balles";"Calibre 12 - Balle IEM - Fusil à pompe";"Une balle IEM peut être utilisée avec toutes les armes à feu sauf les pistolets légers et les mini-pistolets. Cette balle inflige moitié moins de dommages, mais elle libère une onde électromagnétique sur la cible, imposant un Test de panne avec un malus, pour les équipements électroniques, de -1 par 2D10 points de dommages de l’arme. Coût x 2.";24;"0.035 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Klauss";"DMG=MUL(0.5);TXT=FX=IEM(TEST_PANNE:-1/2D10_ARME)"
"Munitions";"Balles";"Calibre 12 - Balle assommante - Fusil à pompe";"C’est une balle en caoutchouc utilisées dans certaines armes anti-émeutes (fusil à pompe par exemple). Les dommages physiques de ces balles ne sont que d’1D6+2. En revanche, elles infligent des Dommages de Choc de 5D10 à bout portant, puis de 4D10 à courte portée, de 3D10 à moyenne portée, de 2D10 à longue portée et enfin d’1D10 à portée extrême. Le coût de ce projectile est doublé.";24;"0.035 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Klauss";"DMG=SET(1D6+2);CHOC=SET(BP:5D10,C:4D10,M:3D10,L:2D10,E:1D10);TXT=FX=ASSOMMANTE"
"Munitions";"Balles";"Calibre 12 - Balle explosive - Fusil à pompe";"Une balle explosive ne peut être utilisée qu’avec des armes d’épaule ou lourdes de calibre 7,5 mm ou plus (fusil d’assaut lourd, mitrailleuse légère, etc.) à l’exception des MHCT légères. Cette balle offre un bonus aux Dommages de 1D10 + 1 point par 5D10 de dommages de l’arme et crée de plus des Dommages de Choc de 1D10 + 1 point par 5D10 de dommages de l’arme. Les dégâts de Choc dus à l’explosion ne sont pas arrêtés par une protection ou une armure simple. Coût x 4 (marché noir uniquement).";48;"0.035 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Klauss";"DMG=ADD(1D10,+1/5D10_ARME);CHOC=ADD(1D10,+1/5D10_ARME);TXT=ARMOR=CHOC_IGNORE_SIMPLE|FX=EXPLOSIVE"
"Munitions";"Balles";"Calibre 12 - Balle standard - Fusil à pompe";"Les dommages et les tarifs des munitions pour armes à feu présentés dans le livre de base correspondent à des modèles standards de NT II (balles pleines chemisées pour les armes légères ou lourdes et obus explosifs pour les canons).";12;"0.035 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Klauss";"DMG=BASE"
"Munitions";"Balles à supercavitation";"4 mmS - Balle standard - Arme de poing à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";8;"0.005 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Hellion Alpha";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Balles à supercavitation";"4.5 mmS - Balle standard - Arme de poing à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";8;"0.006 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Hellion Alpha II";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Balles à supercavitation";"5.56 mmS - Balle standard - Arme de poing à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";40;"0.012 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Cougar 125";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Balles à supercavitation";"7.62 mmS - Balle standard - Fusil d’assaut à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";40;"0.028 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Beldam II";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Balles à supercavitation";"12.7 mmS - Balle standard - Gatling à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";62;"0.13 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Gatling SC Kora";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Balles à supercavitation";"20 mmS - Balle standard - Canon à supercavitation";"Ces munitions utilisent les procédés de supercavitation : les projectiles tirés vaporisent l'eau, créant une bulle d'air autour d'eux, ce qui réduit énormément le frottement dans l'élément liquide. Outre une portée accrue sous l'eau, ces armes peuvent tirer à de grandes profondeurs. À l'air libre, toutes les portées sont triplées.";100;"0.21 kg";"III";;;;;;;;;;;;;;;;;;;;;;"Canon Manta V";"DMG=BASE;RANGE=AIR_X3"
"Munitions";"Projectiles";"Darts 4.5 mm ST - Projectile IEM - Pistolet léger à dards";"Une balle IEM peut être utilisée avec toutes les armes à feu sauf les pistolets légers et les mini-pistolets. Cette balle inflige moitié moins de dommages, mais elle libère une onde électromagnétique sur la cible, imposant un Test de panne avec un malus, pour les équipements électroniques, de -1 par 2D10 points de dommages de l’arme. Coût x 2.";9;"0.008 kg";"II";;;;;;;;;;;;;;;;;;;;;;"Nomrad IP";"DMG=MUL(0.5);RANGE=AIR_X2;TXT=FX=IEM(TEST_PANNE:-1/2D10_ARME)|DEPTH=>500M_X0.5|DEPTH=>=1000M_DISABLE"
